4149,878,5337,1
4149,878,5337,1
912,944,325,1
912,944,325,1
3804,2214,374,1
3804,2214,374,1
5321,1610,1594,1
5321,1610,1594,1
8136,8086,5453,1
8136,8086,5453,1
7392,6920,838,1
7392,6920,838,1
324,882,1906,1
324,882,1906,1
3479,242,3478,1
3479,242,3478,1
2138,6952,1759,1
2138,6952,1759,1
11925,1772,14417,1
11925,1772,14417,1
6137,6059,6136,1
6137,6059,6136,1
627,643,16621,1
627,643,16621,1
97,627,643,1
97,627,643,1
2898,2946,2881,1
2898,2946,2881,1
2898,2946,2920,1
2898,2946,2920,1
2798,2814,2784,1
2798,2814,2784,1
327,2521,3652,1
327,2521,3652,1
16258,14832,16161,1
16258,14832,16161,1
13017,13034,3985,1
13017,13034,3985,1
1143,4789,1169,1
1143,4789,1169,1
5194,311,5184,1
5194,311,5184,1
1306,1270,1348,1
1306,1270,1348,1
1305,1270,1348,1
1305,1270,1348,1
16894,10102,10028,1
16894,10102,10028,1
4577,2786,751,1
4577,2786,751,1
11439,7923,11418,1
11439,7923,11418,1
2265,4094,4055,1
2265,4094,4055,1
336,1698,1672,1
336,1698,1672,1
11702,11735,11717,1
11702,11735,11717,1
6573,767,6555,1
6573,767,6555,1
1043,3024,264,1
1043,3024,264,1
1043,1896,3024,1
1043,1896,3024,1
3863,2727,2738,1
3863,2727,2738,1
250,258,264,1
250,258,264,1
250,3024,264,1
250,3024,264,1
217,954,941,1
217,954,941,1
2159,2199,2196,1
2159,2199,2196,1
10758,10774,5659,1
10758,10774,5659,1
10758,326,5659,1
10758,326,5659,1
1704,11441,11421,1
1704,11441,11421,1
3333,2008,3349,1
3333,2008,3349,1
2642,2695,2682,1
2642,2695,2682,1
9897,9989,9966,1
9897,9989,9966,1
16042,12305,10010,1
16042,12305,10010,1
3378,3412,2043,1
3378,3412,2043,1
3397,3378,2043,1
3397,3378,2043,1
1653,2423,2745,1
1653,2423,2745,1
8280,7977,8261,1
8280,7977,8261,1
1432,341,330,1
1432,341,330,1
1530,1511,1485,1
1530,1511,1485,1
4470,9482,2862,1
4470,9482,2862,1
2215,1268,4432,1
2215,1268,4432,1
2215,1437,4432,1
2215,1437,4432,1
456,2167,2183,1
456,2167,2183,1
14106,4587,2987,1
14106,4587,2987,1
3038,3025,253,1
3038,3025,253,1
3038,3025,3076,1
3038,3025,3076,1
13394,13381,13355,1
13394,13381,13355,1
1041,1225,249,1
1041,1225,249,1
3585,3468,342,1
3585,3468,342,1
5344,6989,7018,1
5344,6989,7018,1
6625,1929,705,1
6625,1929,705,1
15006,14974,14988,1
15006,14974,14988,1
6505,2813,6467,1
6505,2813,6467,1
1081,2014,4779,1
1081,2014,4779,1
4809,2014,4779,1
4809,2014,4779,1
7460,407,3359,1
7460,407,3359,1
8395,8383,1793,1
8395,8383,1793,1
2085,2031,435,1
2085,2031,435,1
2627,1761,1750,1
2627,1761,1750,1
5166,5289,5268,1
5166,5289,5268,1
5249,5166,5268,1
5249,5166,5268,1
2257,2270,844,1
2257,2270,844,1
16681,9431,16699,1
16681,9431,16699,1
1901,476,2197,1
1901,476,2197,1
194,216,205,1
194,216,205,1
10710,13844,11083,1
10710,13844,11083,1
2195,2159,2196,1
2195,2159,2196,1
519,481,538,1
519,481,538,1
5204,5206,5181,1
5204,5206,5181,1
490,522,331,1
490,522,331,1
5901,5882,5845,1
5901,5882,5845,1
9407,16677,9425,1
9407,16677,9425,1
1936,1972,1993,1
1936,1972,1993,1
2010,1936,1972,1
2010,1936,1972,1
13368,14670,11000,1
13368,14670,11000,1
7552,7521,7573,1
7552,7521,7573,1
179,203,215,1
179,203,215,1
843,788,6580,1
843,788,6580,1
1035,1676,523,1
1035,1676,523,1
928,955,892,1
928,955,892,1
953,194,217,1
953,194,217,1
2094,3362,433,1
2094,3362,433,1
9030,9010,6229,1
9030,9010,6229,1
6980,6955,6653,1
6980,6955,6653,1
859,107,1430,1
859,107,1430,1
2141,7387,7405,1
2141,7387,7405,1
1777,5676,9478,1
1777,5676,9478,1
542,2766,505,1
542,2766,505,1
4058,2748,2306,1
4058,2748,2306,1
7862,2227,7799,1
7862,2227,7799,1
2520,2427,2473,1
2520,2427,2473,1
2454,2427,2473,1
2454,2427,2473,1
8647,8576,8849,1
8647,8576,8849,1
1095,4753,2635,1
1095,4753,2635,1
104,926,957,1
104,926,957,1
1320,1298,1035,1
1320,1298,1035,1
15707,3957,3945,1
15707,3957,3945,1
350,1944,143,1
350,1944,143,1
2017,2037,2053,1
2017,2037,2053,1
2017,1157,2053,1
2017,1157,2053,1
12742,12726,4342,1
12742,12726,4342,1
1911,2173,1901,1
1911,2173,1901,1
1708,2564,2096,1
1708,2564,2096,1
7464,6921,7430,1
7464,6921,7430,1
7464,7429,7430,1
7464,7429,7430,1
3007,3031,3049,1
3007,3031,3049,1
373,2016,2001,1
373,2016,2001,1
819,2725,2257,1
819,2725,2257,1
520,2725,2257,1
520,2725,2257,1
2206,2232,995,1
2206,2232,995,1
557,1064,468,1
557,1064,468,1
1740,1741,169,1
1740,1741,169,1
1740,1741,1757,1
1740,1741,1757,1
12659,12728,14893,1
12659,12728,14893,1
100,6469,1731,1
100,6469,1731,1
1761,887,2469,1
1761,887,2469,1
338,1761,2469,1
338,1761,2469,1
1918,1937,564,1
1918,1937,564,1
2186,101,3023,1
2186,101,3023,1
1045,2186,3023,1
1045,2186,3023,1
1276,1251,1664,1
1276,1251,1664,1
4984,6379,12291,1
4984,6379,12291,1
6561,6211,6533,1
6561,6211,6533,1
2773,8764,14550,1
2773,8764,14550,1
11736,11745,11673,1
11736,11745,11673,1
599,132,643,1
599,132,643,1
628,132,643,1
628,132,643,1
5063,6433,5043,1
5063,6433,5043,1
324,1957,1906,1
324,1957,1906,1
8931,8934,997,1
8931,8934,997,1
3020,3021,259,1
3020,3021,259,1
9818,2546,7095,1
9818,2546,7095,1
9818,9819,7095,1
9818,9819,7095,1
4367,681,1050,1
4367,681,1050,1
7173,7304,7253,1
7173,7304,7253,1
14527,14520,16622,1
14527,14520,16622,1
6112,6129,2040,1
6112,6129,2040,1
3695,8960,8936,1
3695,8960,8936,1
8292,8379,7880,1
8292,8379,7880,1
340,866,2417,1
340,866,2417,1
15154,16817,3649,1
15154,16817,3649,1
1708,1916,2096,1
1708,1916,2096,1
1729,2570,2550,1
1729,2570,2550,1
2704,166,1234,1
2704,166,1234,1
3662,3682,174,1
3662,3682,174,1
11052,11003,11079,1
11052,11003,11079,1
570,2417,2155,1
570,2417,2155,1
5593,5582,5266,1
5593,5582,5266,1
2296,2261,2310,1
2296,2261,2310,1
342,1845,9364,1
342,1845,9364,1
8252,7926,8235,1
8252,7926,8235,1
1889,1074,1060,1
1889,1074,1060,1
344,584,1438,1
344,584,1438,1
2617,584,1438,1
2617,584,1438,1
2617,1438,5,1
2617,1438,5,1
1671,1679,1689,1
1671,1679,1689,1
1702,894,711,1
1702,894,711,1
386,1979,703,1
386,1979,703,1
11510,13205,11159,1
11510,13205,11159,1
14329,14347,14314,1
14329,14347,14314,1
6583,492,797,1
6583,492,797,1
340,712,2143,1
340,712,2143,1
6447,1763,6469,1
6447,1763,6469,1
2205,1342,1216,1
2205,1342,1216,1
16414,16462,16440,1
16414,16462,16440,1
4915,16462,16440,1
4915,16462,16440,1
4640,4658,5030,1
4640,4658,5030,1
13696,2842,13666,1
13696,2842,13666,1
2722,795,785,1
2722,795,785,1
4879,4793,111,1
4879,4793,111,1
341,1034,1432,1
341,1034,1432,1
2965,2833,289,1
2965,2833,289,1
1184,1552,1494,1
1184,1552,1494,1
1164,1552,1494,1
1164,1552,1494,1
6729,6771,6756,1
6729,6771,6756,1
6743,6771,6756,1
6743,6771,6756,1
1889,1078,2717,1
1889,1078,2717,1
2611,735,814,1
2611,735,814,1
13220,13313,13136,1
13220,13313,13136,1
1828,2369,2384,1
1828,2369,2384,1
6165,2121,6116,1
6165,2121,6116,1
2203,2248,2231,1
2203,2248,2231,1
2203,2248,2188,1
2203,2248,2188,1
1773,6952,6961,1
1773,6952,6961,1
828,812,760,1
828,812,760,1
4992,13579,12924,1
4992,13579,12924,1
4992,13579,5009,1
4992,13579,5009,1
3009,614,3039,1
3009,614,3039,1
2167,2157,569,1
2167,2157,569,1
14784,13019,16072,1
14784,13019,16072,1
5586,11127,12053,1
5586,11127,12053,1
5260,1149,5285,1
5260,1149,5285,1
2157,456,2167,1
2157,456,2167,1
3040,613,1900,1
3040,613,1900,1
3452,255,3326,1
3452,255,3326,1
1505,6025,1477,1
1505,6025,1477,1
1505,1463,6025,1
1505,1463,6025,1
5862,5586,5882,1
5862,5586,5882,1
1991,15323,1971,1
1991,15323,1971,1
1228,15323,1971,1
1228,15323,1971,1
1,3010,2210,1
1,3010,2210,1
1,3048,2210,1
1,3048,2210,1
2423,155,2757,1
2423,155,2757,1
16566,14783,14751,1
16566,14783,14751,1
15854,15819,15837,1
15854,15819,15837,1
5890,11107,10648,1
5890,11107,10648,1
3529,3553,3589,1
3529,3553,3589,1
1921,1964,1947,1
1921,1964,1947,1
6050,5996,6013,1
6050,5996,6013,1
2842,13593,13565,1
2842,13593,13565,1
7856,13593,13565,1
7856,13593,13565,1
1378,1724,1391,1
1378,1724,1391,1
712,2161,340,1
712,2161,340,1
15305,16660,2652,1
15305,16660,2652,1
7799,13721,7861,1
7799,13721,7861,1
14001,7799,7861,1
14001,7799,7861,1
16430,4213,9726,1
16430,4213,9726,1
1679,1691,1439,1
1679,1691,1439,1
1679,1691,1671,1
1679,1691,1671,1
6131,2121,6165,1
6131,2121,6165,1
13025,15658,14701,1
13025,15658,14701,1
2088,2396,2373,1
2088,2396,2373,1
2397,2088,2373,1
2397,2088,2373,1
2614,12081,1902,1
2614,12081,1902,1
1281,1266,1970,1
1281,1266,1970,1
3542,12995,11062,1
3542,12995,11062,1
445,247,1043,1
445,247,1043,1
3014,445,1043,1
3014,445,1043,1
15407,8020,8164,1
15407,8020,8164,1
2811,2788,2730,1
2811,2788,2730,1
3002,1040,140,1
3002,1040,140,1
141,1897,151,1
141,1897,151,1
144,114,1905,1
144,114,1905,1
2213,2237,2178,1
2213,2237,2178,1
2203,2236,2188,1
2203,2236,2188,1
1262,438,1260,1
1262,438,1260,1
3892,634,1687,1
3892,634,1687,1
3022,3053,260,1
3022,3053,260,1
2241,2221,2191,1
2241,2221,2191,1
2241,561,2221,1
2241,561,2221,1
16443,16491,16421,1
16443,16491,16421,1
9830,12636,16412,1
9830,12636,16412,1
1282,1038,1266,1
1282,1038,1266,1
865,525,542,1
865,525,542,1
11080,7821,13894,1
11080,7821,13894,1
7754,11080,7821,1
7754,11080,7821,1
1043,264,247,1
1043,264,247,1
4762,3707,3721,1
4762,3707,3721,1
4819,4762,3707,1
4819,4762,3707,1
324,2157,2414,1
324,2157,2414,1
733,3685,2603,1
733,3685,2603,1
6505,6467,770,1
6505,6467,770,1
6032,6014,256,1
6032,6014,256,1
894,2425,711,1
894,2425,711,1
9397,9415,4493,1
9397,9415,4493,1
110,341,713,1
110,341,713,1
110,2144,713,1
110,2144,713,1
12012,6866,11971,1
12012,6866,11971,1
2517,2486,2462,1
2517,2486,2462,1
2183,230,2172,1
2183,230,2172,1
1347,1349,1240,1
1347,1349,1240,1
17012,14770,400,1
17012,14770,400,1
455,701,1232,1
455,701,1232,1
13958,13971,13932,1
13958,13971,13932,1
16957,10328,10121,1
16957,10328,10121,1
13339,13292,13256,1
13339,13292,13256,1
2439,2155,457,1
2439,2155,457,1
10516,14047,15653,1
10516,14047,15653,1
1676,3892,1687,1
1676,3892,1687,1
5315,5149,5192,1
5315,5149,5192,1
5176,5149,5192,1
5176,5149,5192,1
11377,13604,11434,1
11377,13604,11434,1
1727,6038,1258,1
1727,6038,1258,1
16421,15462,1450,1
16421,15462,1450,1
2476,2446,2480,1
2476,2446,2480,1
709,2476,2480,1
709,2476,2480,1
1706,1295,1317,1
1706,1295,1317,1
5329,3108,773,1
5329,3108,773,1
709,2476,2456,1
709,2476,2456,1
16800,16510,16865,1
16800,16510,16865,1
349,1957,1906,1
349,1957,1906,1
16668,4576,116,1
16668,4576,116,1
132,589,599,1
132,589,599,1
1941,1895,246,1
1941,1895,246,1
2902,6565,2958,1
2902,6565,2958,1
513,1351,11637,1
513,1351,11637,1
3887,9181,9296,1
3887,9181,9296,1
660,675,640,1
660,675,640,1
5715,5766,5820,1
5715,5766,5820,1
1405,1062,1379,1
1405,1062,1379,1
1225,3014,249,1
1225,3014,249,1
328,2518,2438,1
328,2518,2438,1
473,2154,475,1
473,2154,475,1
5221,5170,1397,1
5221,5170,1397,1
623,620,605,1
623,620,605,1
623,463,620,1
623,463,620,1
6761,6746,974,1
6761,6746,974,1
4555,6761,6746,1
4555,6761,6746,1
9940,6751,9955,1
9940,6751,9955,1
3118,7568,6909,1
3118,7568,6909,1
16500,4846,16814,1
16500,4846,16814,1
5809,3311,5788,1
5809,3311,5788,1
16815,16798,3989,1
16815,16798,3989,1
363,375,376,1
363,375,376,1
1905,114,860,1
1905,114,860,1
5266,5582,5286,1
5266,5582,5286,1
1705,3005,114,1
1705,3005,114,1
1939,1705,3005,1
1939,1705,3005,1
5272,5236,5195,1
5272,5236,5195,1
11491,11513,3300,1
11491,11513,3300,1
3020,1455,3021,1
3020,1455,3021,1
496,485,532,1
496,485,532,1
1959,1931,1944,1
1959,1931,1944,1
1449,3255,3238,1
1449,3255,3238,1
3235,1449,3238,1
3235,1449,3238,1
1305,1309,1292,1
1305,1309,1292,1
14410,14441,14134,1
14410,14441,14134,1
1140,1105,1123,1
1140,1105,1123,1
3021,248,1044,1
3021,248,1044,1
259,3021,248,1
259,3021,248,1
1208,3747,4754,1
1208,3747,4754,1
3027,3068,146,1
3027,3068,146,1
2479,2526,2549,1
2479,2526,2549,1
16269,14804,16235,1
16269,14804,16235,1
531,549,2708,1
531,549,2708,1
2427,2454,2488,1
2427,2454,2488,1
2788,2601,4071,1
2788,2601,4071,1
1490,1237,1528,1
1490,1237,1528,1
1264,1251,1664,1
1264,1251,1664,1
1264,1240,1251,1
1264,1240,1251,1
8020,8162,15407,1
8020,8162,15407,1
1989,703,1984,1
1989,703,1984,1
4364,11692,4349,1
4364,11692,4349,1
878,4149,4169,1
878,4149,4169,1
2608,2630,1780,1
2608,2630,1780,1
1972,2022,2010,1
1972,2022,2010,1
2504,2479,280,1
2504,2479,280,1
9547,9586,9565,1
9547,9586,9565,1
1250,16248,16285,1
1250,16248,16285,1
940,924,905,1
940,924,905,1
7389,2278,2317,1
7389,2278,2317,1
4070,1380,1407,1
4070,1380,1407,1
1328,1307,1326,1
1328,1307,1326,1
5875,5876,5662,1
5875,5876,5662,1
15253,15237,16227,1
15253,15237,16227,1
9761,9762,14100,1
9761,9762,14100,1
7188,7176,7243,1
7188,7176,7243,1
9320,9342,8629,1
9320,9342,8629,1
14868,13189,11510,1
14868,13189,11510,1
4163,4162,4116,1
4163,4162,4116,1
687,3042,561,1
687,3042,561,1
687,3042,2277,1
687,3042,2277,1
1056,1124,1106,1
1056,1124,1106,1
2181,2159,2195,1
2181,2159,2195,1
1456,275,268,1
1456,275,268,1
1456,284,268,1
1456,284,268,1
5227,878,7015,1
5227,878,7015,1
2776,4010,552,1
2776,4010,552,1
10516,16297,14048,1
10516,16297,14048,1
1523,5317,5342,1
1523,5317,5342,1
1523,5317,5298,1
1523,5317,5298,1
345,107,859,1
345,107,859,1
345,335,859,1
345,335,859,1
9585,9512,9609,1
9585,9512,9609,1
248,258,1224,1
248,258,1224,1
9932,9910,5679,1
9932,9910,5679,1
9932,9910,13559,1
9932,9910,13559,1
5159,284,295,1
5159,284,295,1
3166,3128,3158,1
3166,3128,3158,1
3177,3128,3158,1
3177,3128,3158,1
1272,113,1271,1
1272,113,1271,1
1318,823,822,1
1318,823,822,1
304,280,291,1
304,280,291,1
1091,134,1059,1
1091,134,1059,1
470,339,728,1
470,339,728,1
10158,10179,8621,1
10158,10179,8621,1
7015,878,5211,1
7015,878,5211,1
16351,9882,9981,1
16351,9882,9981,1
3001,1226,3000,1
3001,1226,3000,1
11689,1439,345,1
11689,1439,345,1
796,6582,760,1
796,6582,760,1
6484,6444,6502,1
6484,6444,6502,1
12670,3976,12649,1
12670,3976,12649,1
2158,456,2168,1
2158,456,2168,1
1724,1419,2775,1
1724,1419,2775,1
590,630,629,1
590,630,629,1
16200,12108,14539,1
16200,12108,14539,1
2290,4444,1437,1
2290,4444,1437,1
2364,6943,6980,1
2364,6943,6980,1
6963,6943,6980,1
6963,6943,6980,1
15855,15769,15830,1
15855,15769,15830,1
2921,2900,2831,1
2921,2900,2831,1
909,336,1713,1
909,336,1713,1
590,629,610,1
590,629,610,1
9337,9088,9315,1
9337,9088,9315,1
1810,9459,1788,1
1810,9459,1788,1
1696,1672,14432,1
1696,1672,14432,1
11062,11036,10969,1
11062,11036,10969,1
7817,7798,7836,1
7817,7798,7836,1
2210,2231,3048,1
2210,2231,3048,1
2210,3010,2418,1
2210,3010,2418,1
9455,310,5165,1
9455,310,5165,1
2974,7878,2936,1
2974,7878,2936,1
2974,9485,7878,1
2974,9485,7878,1
17023,12115,16248,1
17023,12115,16248,1
4055,2308,2265,1
4055,2308,2265,1
4077,4055,2308,1
4077,4055,2308,1
3429,2045,576,1
3429,2045,576,1
9010,9034,15706,1
9010,9034,15706,1
3285,3190,7620,1
3285,3190,7620,1
778,6459,2610,1
778,6459,2610,1
4032,4012,2825,1
4032,4012,2825,1
2512,2548,718,1
2512,2548,718,1
2167,230,2156,1
2167,230,2156,1
1964,704,1987,1
1964,704,1987,1
1964,2616,704,1
1964,2616,704,1
10691,11128,11104,1
10691,11128,11104,1
1045,3023,3024,1
1045,3023,3024,1
14767,14690,14781,1
14767,14690,14781,1
14767,14690,1710,1
14767,14690,1710,1
538,1120,466,1
538,1120,466,1
9840,6769,9978,1
9840,6769,9978,1
3047,2248,2231,1
3047,2248,2231,1
6160,6119,6136,1
6160,6119,6136,1
3459,3450,2045,1
3459,3450,2045,1
1984,2004,873,1
1984,2004,873,1
201,3654,221,1
201,3654,221,1
2070,2111,2086,1
2070,2111,2086,1
1275,1315,1295,1
1275,1315,1295,1
1973,1952,563,1
1973,1952,563,1
495,493,485,1
495,493,485,1
495,478,493,1
495,478,493,1
8841,8595,8867,1
8841,8595,8867,1
16767,6935,1777,1
16767,6935,1777,1
1243,3079,1038,1
1243,3079,1038,1
11145,11099,5529,1
11145,11099,5529,1
9482,2903,2862,1
9482,2903,2862,1
2861,2885,2853,1
2861,2885,2853,1
1480,1536,1513,1
1480,1536,1513,1
1480,1624,1513,1
1480,1624,1513,1
11613,15995,16207,1
11613,15995,16207,1
11992,16830,9662,1
11992,16830,9662,1
15624,16292,16886,1
15624,16292,16886,1
1188,16919,1169,1
1188,16919,1169,1
121,16919,1169,1
121,16919,1169,1
10800,10813,10847,1
10800,10813,10847,1
14893,14949,14965,1
14893,14949,14965,1
1262,1251,438,1
1262,1251,438,1
16835,12032,3061,1
16835,12032,3061,1
8922,8942,8961,1
8922,8942,8961,1
6051,6088,6383,1
6051,6088,6383,1
5366,14855,1869,1
5366,14855,1869,1
2150,470,483,1
2150,470,483,1
11975,11981,9131,1
11975,11981,9131,1
375,1852,885,1
375,1852,885,1
5560,5587,5559,1
5560,5587,5559,1
5952,5560,5587,1
5952,5560,5587,1
3171,9288,3194,1
3171,9288,3194,1
3171,9288,1649,1
3171,9288,1649,1
7401,7418,7384,1
7401,7418,7384,1
15624,16886,15635,1
15624,16886,15635,1
1877,8485,4531,1
1877,8485,4531,1
4915,16440,16415,1
4915,16440,16415,1
3906,5690,11322,1
3906,5690,11322,1
16873,15991,14642,1
16873,15991,14642,1
2493,2422,2456,1
2493,2422,2456,1
569,2167,2156,1
569,2167,2156,1
779,15600,13377,1
779,15600,13377,1
448,1333,283,1
448,1333,283,1
624,638,437,1
624,638,437,1
2450,2145,2425,1
