-3.875,-3.625,-4.13710969661218
-3.875,-3.66724156911628,-4.125
-3.89357756899434,-3.625,-4.125
-3.875,-3.5,-4.14908773332786
-3.91193120336571,-3.5,-4.125
-3.875,-3.375,-4.13710969661218
-3.89357756899434,-3.375,-4.125
-3.875,-3.33275843088372,-4.125
-3.875,3.375,-4.13710969661218
-3.875,3.33275843088372,-4.125
-3.89357756899434,3.375,-4.125
-3.875,3.5,-4.14908773332786
-3.91193120336571,3.5,-4.125
-3.875,3.625,-4.13710969661218
-3.89357756899434,3.625,-4.125
-3.875,3.66724156911628,-4.125
-3.75,-3.75,-4.16092904087475
-3.75,-3.82604993694476,-4.125
-3.82604993694476,-3.75,-4.125
-3.75,-3.625,-4.19557662547053
-3.75,-3.5,-4.20681304582926
-3.75,-3.375,-4.19557662547053
-3.82604993694476,-3.25,-4.125
-3.75,-3.25,-4.16092904087475
-3.75,-3.17395006305524,-4.125
-3.75,3.25,-4.16092904087475
-3.75,3.17395006305524,-4.125
-3.82604993694476,3.25,-4.125
-3.75,3.375,-4.19557662547053
-3.75,3.5,-4.20681304582926
-3.75,3.625,-4.19557662547053
-3.82604993694476,3.75,-4.125
-3.75,3.75,-4.16092904087475
-3.75,3.82604993694476,-4.125
-3.625,-3.875,-4.13710969661218
-3.625,-3.89357756899434,-4.125
-3.66724156911628,-3.875,-4.125
-3.625,-3.75,-4.19557662547053
-3.625,-3.625,-4.22877458861318
-3.625,-3.5,-4.23948372073641
-3.625,-3.375,-4.22877458861318
-3.625,-3.25,-4.19557662547053
-3.66724156911628,-3.125,-4.125
-3.625,-3.125,-4.13710969661218
-3.625,-3.10642243100566,-4.125
-3.625,3.125,-4.13710969661218
-3.625,3.10642243100566,-4.125
-3.66724156911628,3.125,-4.125
-3.625,3.25,-4.19557662547053
-3.625,3.375,-4.22877458861318
-3.625,3.5,-4.23948372073641
-3.625,3.625,-4.22877458861318
-3.625,3.75,-4.19557662547053
-3.66724156911628,3.875,-4.125
-3.625,3.875,-4.13710969661218
-3.625,3.89357756899434,-4.125
-3.5,-3.875,-4.14908773332786
-3.5,-3.91193120336571,-4.125
-3.5,-3.75,-4.20681304582926
-3.5,-3.625,-4.23948372073641
-3.5,-3.5,-4.25
-3.5,-3.375,-4.23948372073641
-3.5,-3.25,-4.20681304582926
-3.5,-3.125,-4.14908773332786
-3.5,-3.08806879663429,-4.125
-3.5,3.125,-4.14908773332786
-3.5,3.08806879663429,-4.125
-3.5,3.25,-4.20681304582926
-3.5,3.375,-4.23948372073641
-3.5,3.5,-4.25
-3.5,3.625,-4.23948372073641
-3.5,3.75,-4.20681304582926
-3.5,3.875,-4.14908773332786
-3.5,3.91193120336571,-4.125
-3.375,-3.875,-4.13710969661218
-3.375,-3.89357756899434,-4.125
-3.375,-3.75,-4.19557662547053
-3.375,-3.625,-4.22877458861318
-3.375,-3.5,-4.23948372073641
-3.375,-3.375,-4.22877458861318
-3.375,-3.25,-4.19557662547053
-3.375,-3.125,-4.13710969661218
-3.375,-3.10642243100566,-4.125
-3.375,3.125,-4.13710969661218
-3.375,3.10642243100566,-4.125
-3.375,3.25,-4.19557662547053
-3.375,3.375,-4.22877458861318
-3.375,3.5,-4.23948372073641
-3.375,3.625,-4.22877458861318
-3.375,3.75,-4.19557662547053
-3.375,3.875,-4.13710969661218
-3.375,3.89357756899434,-4.125
-3.33275843088372,-3.875,-4.125
-3.25,-3.75,-4.16092904087475
-3.25,-3.82604993694476,-4.125
-3.25,-3.625,-4.19557662547053
-3.25,-3.5,-4.20681304582926
-3.25,-3.375,-4.19557662547053
-3.25,-3.25,-4.16092904087475
-3.33275843088372,-3.125,-4.125
-3.25,-3.17395006305524,-4.125
-3.33275843088372,3.125,-4.125
-3.25,3.25,-4.16092904087475
-3.25,3.17395006305524,-4.125
-3.25,3.375,-4.19557662547053
-3.25,3.5,-4.20681304582926
-3.25,3.625,-4.19557662547053
-3.25,3.75,-4.16092904087475
-3.33275843088372,3.875,-4.125
-3.25,3.82604993694476,-4.125
-3.17395006305524,-3.75,-4.125
-3.125,-3.625,-4.13710969661218
-3.125,-3.66724156911628,-4.125
-3.125,-3.5,-4.14908773332786
-3.125,-3.375,-4.13710969661218
-3.17395006305524,-3.25,-4.125
-3.125,-3.33275843088372,-4.125
-3.17395006305524,3.25,-4.125
-3.125,3.375,-4.13710969661218
-3.125,3.33275843088372,-4.125
-3.125,3.5,-4.14908773332786
-3.125,3.625,-4.13710969661218
-3.17395006305524,3.75,-4.125
-3.125,3.66724156911628,-4.125
-3.10642243100566,-3.625,-4.125
-3.08806879663429,-3.5,-4.125
-3.10642243100566,-3.375,-4.125
-3.10642243100566,3.375,-4.125
-3.08806879663429,3.5,-4.125
-3.10642243100566,3.625,-4.125
3.125,-3.625,-4.13710969661218
3.125,-3.66724156911628,-4.125
3.10642243100566,-3.625,-4.125
3.125,-3.5,-4.14908773332786
3.08806879663429,-3.5,-4.125
3.125,-3.375,-4.13710969661218
3.10642243100566,-3.375,-4.125
3.125,-3.33275843088372,-4.125
3.125,3.375,-4.13710969661218
3.125,3.33275843088372,-4.125
3.10642243100566,3.375,-4.125
3.125,3.5,-4.14908773332786
3.08806879663429,3.5,-4.125
3.125,3.625,-4.13710969661218
3.10642243100566,3.625,-4.125
3.125,3.66724156911628,-4.125
3.25,-3.75,-4.16092904087475
3.25,-3.82604993694476,-4.125
3.17395006305524,-3.75,-4.125
