-3.375,-4.125,-3.5
-3.375,-4.22877458861318,-3.375
-3.375,-4,-3.5
-3.375,-3.875,-3.5
-3.375,-3.75,-3.5
-3.375,-3.625,-3.5
-3.375,-3.5,-3.5
-3.375,-3.375,-3.5
-3.375,-3.25,-3.5
-3.375,-3.125,-3.5
-3.375,-3,-3.5
-3.375,-2.875,-3.5
-3.375,-2.75086104953416,-3.375
-3.375,2.75,-3.45866685504668
-3.45866685504668,2.75,-3.375
-3.375,2.72508996762579,-3.375
-3.375,2.875,-3.5
-3.375,3,-3.5
-3.375,3.125,-3.5
-3.375,3.25,-3.5
-3.375,3.375,-3.5
-3.375,3.5,-3.5
-3.375,3.625,-3.5
-3.375,3.75,-3.5
-3.375,3.875,-3.5
-3.375,4,-3.5
-3.375,4.125,-3.5
-3.375,4.22877458861318,-3.375
-3.25,-4.125,-3.5
-3.25,-4.19557662547053,-3.375
-3.25,-4,-3.5
-3.25,-3.875,-3.5
-3.25,-3.75,-3.5
-3.25,-3.625,-3.5
-3.25,-3.5,-3.5
-3.25,-3.375,-3.5
-3.25,-3.25,-3.5
-3.25,-3.125,-3.5
-3.25,-3,-3.5
-3.25,-2.875,-3.5
-3.25,-2.75,-3.45336452616486
-3.37318291134309,-2.75,-3.375
-3.25,-2.68859598767685,-3.375
-3.25,2.75,-3.47945156645982
-3.25,2.67806580234885,-3.375
-3.25,2.875,-3.5
-3.25,3,-3.5
-3.25,3.125,-3.5
-3.25,3.25,-3.5
-3.25,3.375,-3.5
-3.25,3.5,-3.5
-3.25,3.625,-3.5
-3.25,3.75,-3.5
-3.25,3.875,-3.5
-3.25,4,-3.5
-3.25,4.125,-3.5
-3.25,4.19557662547053,-3.375
-3.125,-4.125,-3.5
-3.125,-4.13710969661218,-3.375
-3.125,-4,-3.5
-3.125,-3.875,-3.5
-3.125,-3.75,-3.5
-3.125,-3.625,-3.5
-3.125,-3.5,-3.5
-3.125,-3.375,-3.5
-3.125,-3.25,-3.5
-3.125,-3.125,-3.5
-3.125,-3,-3.5
-3.125,-2.875,-3.5
-3.125,-2.75,-3.48051025095331
-3.125,-2.64838869921006,-3.375
-3.125,2.75,-3.49150625606224
-3.125,2.64900754431862,-3.375
-3.125,2.875,-3.5
-3.125,3,-3.5
-3.125,3.125,-3.5
-3.125,3.25,-3.5
-3.125,3.375,-3.5
-3.125,3.5,-3.5
-3.125,3.625,-3.5
-3.125,3.75,-3.5
-3.125,3.875,-3.5
-3.125,4,-3.5
-3.125,4.125,-3.5
-3.125,4.13710969661218,-3.375
-3.10642243100566,-4.125,-3.375
-3,-4.04337221016254,-3.375
-3,-4,-3.5
-3,-3.875,-3.5
-3,-3.75,-3.5
-3,-3.625,-3.5
-3,-3.5,-3.5
-3,-3.375,-3.5
-3,-3.25,-3.5
-3,-3.125,-3.5
-3,-3,-3.5
-3,-2.875,-3.5
-3,-2.75,-3.47397957432357
-3,-2.63292446285633,-3.375
-3,2.75,-3.47612602733271
-3,2.64063941584627,-3.375
-3,2.875,-3.5
-3,3,-3.5
-3,3.125,-3.5
-3,3.25,-3.5
-3,3.375,-3.5
-3,3.5,-3.5
-3,3.625,-3.5
-3,3.75,-3.5
-3,3.875,-3.5
-3,4,-3.5
-3,4.04337221016254,-3.375
-3.10642243100566,4.125,-3.375
-2.95662778983746,-4,-3.375
-2.875,-3.89357756899434,-3.375
-2.875,-3.875,-3.5
-2.875,-3.75,-3.5
-2.875,-3.625,-3.5
-2.875,-3.5,-3.5
-2.875,-3.375,-3.5
-2.875,-3.25,-3.5
-2.875,-3.125,-3.5
-2.875,-3,-3.5
-2.875,-2.875,-3.5
-2.875,-2.75,-3.44254334249442
-2.875,-2.65092427183652,-3.375
-2.875,2.75,-3.44109666784031
-2.875,2.66059769212634,-3.375
-2.875,2.875,-3.5
-2.875,3,-3.5
-2.875,3.125,-3.5
-2.875,3.25,-3.5
-2.875,3.375,-3.5
-2.875,3.5,-3.5
-2.875,3.625,-3.5
-2.875,3.75,-3.5
-2.875,3.875,-3.5
-2.875,3.89357756899434,-3.375
-2.95662778983746,4,-3.375
-2.86289030338782,-3.875,-3.375
-2.80442337452947,-3.75,-3.375
-2.77122541138682,-3.625,-3.375
-2.76051627926359,-3.5,-3.375
-2.75,-3.45866685504668,-3.375
-2.75,-3.375,-3.45866685504668
-2.75,-3.25,-3.47945156645982
-2.75,-3.125,-3.49150625606224
-2.75,-3,-3.47612602733271
-2.75,-2.875,-3.44109666784031
-2.75,-2.75,-3.38925193763541
-2.75,-2.72447043685816,-3.375
-2.75,2.75,-3.38925193763541
-2.75,2.7259897562471,-3.375
-2.75,2.875,-3.44254334249442
-2.75,3,-3.47397957432357
-2.75,3.125,-3.48051025095331
-2.75,3.25,-3.45336452616486
-2.75,3.37318291134309,-3.375
-2.75086104953416,3.375,-3.375
-2.76051627926359,3.5,-3.375
-2.77122541138682,3.625,-3.375
-2.80442337452947,3.75,-3.375
-2.86289030338782,3.875,-3.375
-2.72508996762579,-3.375,-3.375
-2.67806580234885,-3.25,-3.375
-2.64900754431862,-3.125,-3.375
-2.64063941584627,-3,-3.375
-2.66059769212634,-2.875,-3.375
-2.7259897562471,-2.75,-3.375
-2.72447043685816,2.75,-3.375
-2.65092427183652,2.875,-3.375
-2.63292446285633,3,-3.375
-2.64838869921006,3.125,-3.375
-2.68859598767685,3.25,-3.375
2.75,-3.25,-3.45336452616486
2.68859598767685,-3.25,-3.375
2.75,-3.37318291134309,-3.375
2.75,-3.125,-3.48051025095331
2.64838869921006,-3.125,-3.375
2.75,-3,-3.47397957432357
2.63292446285633,-3,-3.375
2.75,-2.875,-3.44254334249442
2.65092427183652,-2.875,-3.375
2.75,-2.75,-3.38925193763541
2.72447043685816,-2.75,-3.375
2.75,-2.7259897562471,-3.375
2.75,2.75,-3.38925193763541
2.7259897562471,2.75,-3.375
2.75,2.72447043685816,-3.375
2.75,2.875,-3.44109666784031
2.66059769212634,2.875,-3.375
2.75,3,-3.47612602733271
2.64063941584627,3,-3.375
2.75,3.125,-3.49150625606224
2.64900754431862,3.125,-3.375
2.75,3.25,-3.47945156645982
2.67806580234885,3.25,-3.375
2.75,3.375,-3.45866685504668
2.72508996762579,3.375,-3.375
2.75,3.45866685504668,-3.375
2.875,-3.875,-3.5
2.86289030338782,-3.875,-3.375
2.875,-3.89357756899434,-3.375
2.875,-3.75,-3.5
2.80442337452947,-3.75,-3.375
2.875,-3.625,-3.5
2.77122541138682,-3.625,-3.375
2.875,-3.5,-3.5
2.76051627926359,-3.5,-3.375
2.875,-3.375,-3.5
2.75086104953416,-3.375,-3.375
2.875,-3.25,-3.5
2.875,-3.125,-3.5
2.875,-3,-3.5
2.875,-2.875,-3.5
2.875,-2.75,-3.44109666784031
2.875,-2.66059769212634,-3.375
2.875,2.75,-3.44254334249442
2.875,2.65092427183652,-3.375
2.875,2.875,-3.5
2.875,3,-3.5
2.875,3.125,-3.5
2.875,3.25,-3.5
2.875,3.375,-3.5
2.875,3.5,-3.5
2.76051627926359,3.5,-3.375
2.875,3.625,-3.5
2.77122541138682,3.625,-3.375
2.875,3.75,-3.5
2.80442337452947,3.75,-3.375
2.875,3.875,-3.5
2.86289030338782,3.875,-3.375
2.875,3.89357756899434,-3.375
3,-4,-3.5
2.95662778983746,-4,-3.375
3,-4.04337221016254,-3.375
3,-3.875,-3.5
3,-3.75,-3.5
3,-3.625,-3.5
3,-3.5,-3.5
3,-3.375,-3.5
3,-3.25,-3.5
3,-3.125,-3.5
3,-3,-3.5
3,-2.875,-3.5
3,-2.75,-3.47612602733271
3,-2.64063941584627,-3.375
3,2.75,-3.47397957432357
3,2.63292446285633,-3.375
3,2.875,-3.5
3,3,-3.5
3,3.125,-3.5
3,3.25,-3.5
3,3.375,-3.5
3,3.5,-3.5
3,3.625,-3.5
3,3.75,-3.5
3,3.875,-3.5
3,4,-3.5
2.95662778983746,4,-3.375
3,4.04337221016254,-3.375
3.125,-4.125,-3.5
3.10642243100566,-4.125,-3.375
3.125,-4.13710969661218,-3.375
3.125,-4,-3.5
3.125,-3.875,-3.5
3.125,-3.75,-3.5
3.125,-3.625,-3.5
3.125,-3.5,-3.5
3.125,-3.375,-3.5
3.125,-3.25,-3.5
3.125,-3.125,-3.5
3.125,-3,-3.5
3.125,-2.875,-3.5
3.125,-2.75,-3.49150625606224
3.125,-2.64900754431862,-3.375
3.125,2.75,-3.48051025095331
3.125,2.64838869921006,-3.375
3.125,2.875,-3.5
3.125,3,-3.5
3.125,3.125,-3.5
3.125,3.25,-3.5
3.125,3.375,-3.5
3.125,3.5,-3.5
3.125,3.625,-3.5
3.125,3.75,-3.5
3.125,3.875,-3.5
3.125,4,-3.5
3.125,4.125,-3.5
3.10642243100566,4.125,-3.375
3.125,4.13710969661218,-3.375
3.25,-4.125,-3.5
3.25,-4.19557662547053,-3.375
3.25,-4,-3.5
3.25,-3.875,-3.5
3.25,-3.75,-3.5
3.25,-3.625,-3.5
3.25,-3.5,-3.5
3.25,-3.375,-3.5
3.25,-3.25,-3.5
3.25,-3.125,-3.5
3.25,-3,-3.5
3.25,-2.875,-3.5
3.25,-2.75,-3.47945156645982
3.25,-2.67806580234885,-3.375
3.25,2.75,-3.45336452616486
3.25,2.68859598767685,-3.375
3.25,2.875,-3.5
3.25,3,-3.5
3.25,3.125,-3.5
3.25,3.25,-3.5
3.25,3.375,-3.5
3.25,3.5,-3.5
3.25,3.625,-3.5
3.25,3.75,-3.5
3.25,3.875,-3.5
3.25,4,-3.5
3.25,4.125,-3.5
3.25,4.19557662547053,-3.375
3.375,-4.125,-3.5
3.375,-4.22877458861318,-3.375
3.375,-4,-3.5
3.375,-3.875,-3.5
3.375,-3.75,-3.5
3.375,-3.625,-3.5
3.375,-3.5,-3.5
3.375,-3.375,-3.5
3.375,-3.25,-3.5
3.375,-3.125,-3.5
3.375,-3,-3.5
3.375,-2.875,-3.5
3.375,-2.75,-3.45866685504668
3.375,-2.72508996762579,-3.375
3.37318291134309,2.75,-3.375
3.375,2.75086104953416,-3.375
3.375,2.875,-3.5
3.375,3,-3.5
3.375,3.125,-3.5
3.375,3.25,-3.5
3.375,3.375,-3.5
3.375,3.5,-3.5
3.375,3.625,-3.5
3.375,3.75,-3.5
3.375,3.875,-3.5
3.375,4,-3.5
3.375,4.125,-3.5
3.375,4.22877458861318,-3.375
3.5,-4.125,-3.5
3.5,-4.23948372073641,-3.375
3.5,-4,-3.5
3.5,-3.875,-3.5
3.5,-3.75,-3.5
3.5,-3.625,-3.5
3.5,-3.5,-3.5
3.5,-3.375,-3.5
3.5,-3.25,-3.5
3.5,-3.125,-3.5
3.5,-3,-3.5
3.5,-2.875,-3.5
3.5,-2.76051627926359,-3.375
3.45866685504668,-2.75,-3.375
3.5,2.875,-3.5
3.5,2.76051627926359,-3.375
3.5,3,-3.5
3.5,3.125,-3.5
3.5,3.25,-3.5
3.5,3.375,-3.5
3.5,3.5,-3.5
3.5,3.625,-3.5
3.5,3.75,-3.5
3.5,3.875,-3.5
3.5,4,-3.5
3.5,4.125,-3.5
3.5,4.23948372073641,-3.375
3.625,-4.125,-3.5
3.625,-4.22877458861318,-3.375
3.625,-4,-3.5
3.625,-3.875,-3.5
3.625,-3.75,-3.5
3.625,-3.625,-3.5
3.625,-3.5,-3.5
3.625,-3.375,-3.5
3.625,-3.25,-3.5
3.625,-3.125,-3.5
3.625,-3,-3.5
3.625,-2.875,-3.5
3.625,-2.77122541138682,-3.375
3.625,2.875,-3.5
3.625,2.77122541138682,-3.375
3.625,3,-3.5
3.625,3.125,-3.5
3.625,3.25,-3.5
3.625,3.375,-3.5
3.625,3.5,-3.5
3.625,3.625,-3.5
3.625,3.75,-3.5
3.625,3.875,-3.5
3.625,4,-3.5
3.625,4.125,-3.5
3.625,4.22877458861318,-3.375
3.75,-4.125,-3.5
3.75,-4.19557662547053,-3.375
3.75,-4,-3.5
3.75,-3.875,-3.5
3.75,-3.75,-3.5
3.75,-3.625,-3.5
3.75,-3.5,-3.5
3.75,-3.375,-3.5
3.75,-3.25,-3.5
3.75,-3.125,-3.5
3.75,-3,-3.5
3.75,-2.875,-3.5
3.75,-2.80442337452947,-3.375
3.75,2.875,-3.5
3.75,2.80442337452947,-3.375
3.75,3,-3.5
3.75,3.125,-3.5
3.75,3.25,-3.5
3.75,3.375,-3.5
3.75,3.5,-3.5
3.75,3.625,-3.5
3.75,3.75,-3.5
3.75,3.875,-3.5
3.75,4,-3.5
3.75,4.125,-3.5
3.75,4.19557662547053,-3.375
3.875,-4.125,-3.5
3.875,-4.13710969661218,-3.375
3.875,-4,-3.5
3.875,-3.875,-3.5
3.875,-3.75,-3.5
3.875,-3.625,-3.5
3.875,-3.5,-3.5
3.875,-3.375,-3.5
3.875,-3.25,-3.5
3.875,-3.125,-3.5
3.875,-3,-3.5
3.875,-2.875,-3.5
3.875,-2.86289030338782,-3.375
3.875,2.875,-3.5
3.875,2.86289030338782,-3.375
3.875,3,-3.5
3.875,3.125,-3.5
3.875,3.25,-3.5
3.875,3.375,-3.5
3.875,3.5,-3.5
3.875,3.625,-3.5
3.875,3.75,-3.5
3.875,3.875,-3.5
3.875,4,-3.5
3.875,4.125,-3.5
3.875,4.13710969661218,-3.375
3.89357756899434,-4.125,-3.375
4,-4.04337221016254,-3.375
4,-4,-3.5
4,-3.875,-3.5
4,-3.75,-3.5
4,-3.625,-3.5
4,-3.5,-3.5
4,-3.375,-3.5
4,-3.25,-3.5
4,-3.125,-3.5
4,-3,-3.5
4,-2.95662778983746,-3.375
3.89357756899434,-2.875,-3.375
3.89357756899434,2.875,-3.375
4,2.95662778983746,-3.375
4,3,-3.5
4,3.125,-3.5
4,3.25,-3.5
4,3.375,-3.5
4,3.5,-3.5
4,3.625,-3.5
4,3.75,-3.5
4,3.875,-3.5
4,4,-3.5
4,4.04337221016254,-3.375
3.89357756899434,4.125,-3.375
4.04337221016254,-4,-3.375
4.125,-3.89357756899434,-3.375
4.125,-3.875,-3.5
4.125,-3.75,-3.5
4.125,-3.625,-3.5
4.125,-3.5,-3.5
4.125,-3.375,-3.5
4.125,-3.25,-3.5
4.125,-3.125,-3.5
4.125,-3.10642243100566,-3.375
4.04337221016254,-3,-3.375
4.04337221016254,3,-3.375
4.125,3.10642243100566,-3.375
4.125,3.125,-3.5
4.125,3.25,-3.5
4.125,3.375,-3.5
4.125,3.5,-3.5
4.125,3.625,-3.5
4.125,3.75,-3.5
4.125,3.875,-3.5
4.125,3.89357756899434,-3.375
4.04337221016254,4,-3.375
4.13710969661218,-3.875,-3.375
4.19557662547053,-3.75,-3.375
4.22877458861318,-3.625,-3.375
4.23948372073641,-3.5,-3.375
4.22877458861318,-3.375,-3.375
4.19557662547053,-3.25,-3.375
4.13710969661218,-3.125,-3.375
4.13710969661218,3.125,-3.375
4.19557662547053,3.25,-3.375
4.22877458861318,3.375,-3.375
4.23948372073641,3.5,-3.375
4.22877458861318,3.625,-3.375
4.19557662547053,3.75,-3.375
4.13710969661218,3.875,-3.375
-4.125,-3.875,-3.33275843088372
-4.16092904087475,-3.75,-3.25
-4.125,-3.82604993694476,-3.25
-4.19557662547053,-3.625,-3.25
-4.20681304582926,-3.5,-3.25
-4.19557662547053,-3.375,-3.25
-4.16092904087475,-3.25,-3.25
-4.125,-3.125,-3.33275843088372
-4.125,-3.17395006305524,-3.25
-4.125,3.125,-3.33275843088372
-4.16092904087475,3.25,-3.25
-4.125,3.17395006305524,-3.25
-4.19557662547053,3.375,-3.25
-4.20681304582926,3.5,-3.25
-4.19557662547053,3.625,-3.25
-4.16092904087475,3.75,-3.25
-4.125,3.875,-3.33275843088372
-4.125,3.82604993694476,-3.25
-4,-4,-3.25
-4.09862621548924,-3.875,-3.25
-4.09862621548924,-3.125,-3.25
-4,-3,-3.25
-4,3,-3.25
-4.09862621548924,3.125,-3.25
-4.09862621548924,3.875,-3.25
-4,4,-3.25
-3.875,-4.125,-3.33275843088372
-3.875,-4.09862621548924,-3.25
-3.875,-2.875,-3.33275843088372
-3.875,-2.90137378451076,-3.25
-3.875,2.875,-3.33275843088372
-3.875,2.90137378451076,-3.25
-3.875,4.125,-3.33275843088372
-3.875,4.09862621548924,-3.25
-3.75,-4.16092904087475,-3.25
-3.82604993694476,-4.125,-3.25
-3.82604993694476,-2.875,-3.25
-3.75,-2.83907095912525,-3.25
-3.75,2.83907095912525,-3.25
-3.82604993694476,2.875,-3.25
-3.82604993694476,4.125,-3.25
-3.75,4.16092904087475,-3.25
-3.625,-4.19557662547053,-3.25
-3.625,-2.80442337452947,-3.25
-3.625,2.80442337452947,-3.25
-3.625,4.19557662547053,-3.25
-3.5,-4.20681304582926,-3.25
-3.5,-2.78638417358346,-3.25
-3.5,2.75924214029914,-3.25
-3.5,4.20681304582926,-3.25
-3.375,-4.19557662547053,-3.25
-3.375,-2.75,-3.37314670433627
-3.44934378396357,-2.75,-3.25
-3.375,-2.6890715432837,-3.25
-3.375,2.67635867243818,-3.25
-3.48668752743563,2.75,-3.25
-3.375,4.19557662547053,-3.25
-3.25,-4.16092904087475,-3.25
-3.25,-2.625,-3.27747306927532
-3.27757607585492,-2.625,-3.25
-3.25,-2.60724624803164,-3.25
-3.25,2.625,-3.27621587430411
-3.27673379367629,2.625,-3.25
-3.25,2.61118915716968,-3.25
-3.25,4.16092904087475,-3.25
-3.125,-4.125,-3.33275843088372
-3.17395006305524,-4.125,-3.25
-3.125,-4.09862621548924,-3.25
-3.125,-2.625,-3.3471716621376
-3.125,-2.5470572358491,-3.25
-3.125,2.625,-3.34157123058216
-3.125,2.56316248038301,-3.25
-3.125,4.125,-3.33275843088372
-3.125,4.09862621548924,-3.25
-3.17395006305524,4.125,-3.25
-3,-4,-3.25
-3,-2.625,-3.36771227815075
-3,-2.51378727914261,-3.25
-3,2.625,-3.35858464431729
-3,2.5324687569304,-3.25
-3,4,-3.25
-2.875,-3.875,-3.33275843088372
-2.90137378451076,-3.875,-3.25
-2.875,-3.82604993694476,-3.25
-2.875,-2.625,-3.35607244447151
-2.875,-2.51108302052739,-3.25
-2.875,2.625,-3.34661776311
-2.875,2.52350025241021,-3.25
-2.875,3.875,-3.33275843088372
-2.875,3.82604993694476,-3.25
-2.90137378451076,3.875,-3.25
-2.83907095912525,-3.75,-3.25
-2.80442337452947,-3.625,-3.25
-2.75924214029914,-3.5,-3.25
-2.75,-3.48668752743563,-3.25
-2.75,-2.625,-3.31596219004696
-2.75,-2.54056791446934,-3.25
-2.75,2.625,-3.31148079077832
-2.75,2.54684065143493,-3.25
-2.75,3.375,-3.37314670433627
-2.75,3.44934378396357,-3.25
-2.78638417358346,3.5,-3.25
-2.80442337452947,3.625,-3.25
-2.83907095912525,3.75,-3.25
-2.67635867243818,-3.375,-3.25
-2.625,-3.27673379367629,-3.25
-2.625,-3.25,-3.27621587430411
-2.625,-3.125,-3.34157123058216
-2.625,-3,-3.35858464431729
-2.625,-2.875,-3.34661776311
-2.625,-2.75,-3.31148079077832
-2.625,-2.625,-3.25321674757675
-2.625,-2.61984227002915,-3.25
-2.625,2.625,-3.25321674757675
-2.625,2.61993791147973,-3.25
-2.625,2.75,-3.31596219004696
-2.625,2.875,-3.35607244447151
-2.625,3,-3.36771227815075
-2.625,3.125,-3.3471716621376
-2.625,3.25,-3.27747306927532
-2.625,3.27757607585492,-3.25
-2.6890715432837,3.375,-3.25
-2.61118915716968,-3.25,-3.25
-2.56316248038301,-3.125,-3.25
-2.5324687569304,-3,-3.25
-2.52350025241021,-2.875,-3.25
-2.54684065143493,-2.75,-3.25
-2.61993791147973,-2.625,-3.25
-2.61984227002915,2.625,-3.25
-2.54056791446934,2.75,-3.25
-2.51108302052739,2.875,-3.25
-2.51378727914261,3,-3.25
-2.5470572358491,3.125,-3.25
-2.60724624803164,3.25,-3.25
2.625,-3.25,-3.27747306927532
2.60724624803164,-3.25,-3.25
2.625,-3.27757607585492,-3.25
2.625,-3.125,-3.3471716621376
2.5470572358491,-3.125,-3.25
2.625,-3,-3.36771227815075
2.51378727914261,-3,-3.25
2.625,-2.875,-3.35607244447151
2.51108302052739,-2.875,-3.25
2.625,-2.75,-3.31596219004696
2.54056791446934,-2.75,-3.25
2.625,-2.625,-3.25321674757675
2.61984227002915,-2.625,-3.25
2.625,-2.61993791147973,-3.25
2.625,2.625,-3.25321674757675
2.61993791147973,2.625,-3.25
2.625,2.61984227002915,-3.25
2.625,2.75,-3.31148079077832
2.54684065143493,2.75,-3.25
2.625,2.875,-3.34661776311
2.52350025241021,2.875,-3.25
2.625,3,-3.35858464431729
2.5324687569304,3,-3.25
2.625,3.125,-3.34157123058216
2.56316248038301,3.125,-3.25
2.625,3.25,-3.27621587430411
2.61118915716968,3.25,-3.25
2.625,3.27673379367629,-3.25
2.75,-3.375,-3.37314670433627
2.6890715432837,-3.375,-3.25
2.75,-3.44934378396357,-3.25
2.75,-2.625,-3.31148079077832
2.75,-2.54684065143493,-3.25
2.75,2.625,-3.31596219004696
2.75,2.54056791446934,-3.25
2.67635867243818,3.375,-3.25
2.75,3.48668752743563,-3.25
2.875,-3.875,-3.33275843088372
2.83907095912525,-3.75,-3.25
2.875,-3.82604993694476,-3.25
2.80442337452947,-3.625,-3.25
2.78638417358346,-3.5,-3.25
2.875,-2.625,-3.34661776311
2.875,-2.52350025241021,-3.25
2.875,2.625,-3.35607244447151
2.875,2.51108302052739,-3.25
2.75924214029914,3.5,-3.25
2.80442337452947,3.625,-3.25
2.83907095912525,3.75,-3.25
2.875,3.875,-3.33275843088372
2.875,3.82604993694476,-3.25
3,-4,-3.25
2.90137378451076,-3.875,-3.25
3,-2.625,-3.35858464431729
3,-2.5324687569304,-3.25
3,2.625,-3.36771227815075
3,2.51378727914261,-3.25
2.90137378451076,3.875,-3.25
3,4,-3.25
3.125,-4.125,-3.33275843088372
3.125,-4.09862621548924,-3.25
3.125,-2.625,-3.34157123058216
3.125,-2.56316248038301,-3.25
3.125,2.625,-3.3471716621376
3.125,2.5470572358491,-3.25
3.125,4.125,-3.33275843088372
3.125,4.09862621548924,-3.25
3.25,-4.16092904087475,-3.25
3.17395006305524,-4.125,-3.25
3.25,-2.625,-3.27621587430411
3.25,-2.61118915716968,-3.25
3.25,2.625,-3.27747306927532
3.25,2.60724624803164,-3.25
3.17395006305524,4.125,-3.25
3.25,4.16092904087475,-3.25
3.375,-4.19557662547053,-3.25
3.375,-2.67635867243818,-3.25
3.27673379367629,-2.625,-3.25
3.27757607585492,2.625,-3.25
3.375,2.75,-3.37314670433627
3.375,2.6890715432837,-3.25
3.375,4.19557662547053,-3.25
3.5,-4.20681304582926,-3.25
3.5,-2.75924214029914,-3.25
3.48668752743563,-2.75,-3.25
3.44934378396357,2.75,-3.25
3.5,2.78638417358346,-3.25
3.5,4.20681304582926,-3.25
